#"Step","Potential Energy (kJ/mole)","Temperature (K)"
5000,0.0,51.53956581327797
10000,0.0,48.328236005067076
15000,0.0,212.82805095410333
20000,0.0,135.59788778229648
25000,0.0,110.44979797039765
30000,0.0,583.0716539197288
35000,0.0,30.076033370772677
40000,0.0,355.9435615584062
45000,0.0,154.3073989835385
50000,0.0,357.56470393540593
55000,0.0,234.29868214610653
60000,0.0,150.2440412756308
65000,0.0,466.1102392901409
70000,0.0,67.16711884515416
75000,0.0,133.9752546493134
80000,0.0,340.9255536264174
85000,0.0,549.4113161663914
90000,0.0,262.74580451822726
95000,0.0,308.17440934536336
100000,0.0,468.34429586856817
105000,0.0,601.5707470099028
110000,0.0,142.10088045291954
115000,0.0,387.73198551633794
120000,0.0,155.95852165313983
125000,0.0,74.49848721633592
130000,0.0,221.78008045994883
135000,0.0,125.57430271770376
140000,0.0,126.9168460561694
145000,0.0,381.5837297499716
150000,0.0,824.3267531354231
155000,0.0,114.74500701398227
160000,0.0,60.748797448577726
165000,0.0,187.18743708553558
170000,0.0,83.2095913159318
175000,0.0,286.23105104065945
180000,0.0,240.62082532574453
185000,0.0,144.68071247959523
190000,0.0,262.6961572450658
195000,0.0,239.00817280711024
200000,0.0,318.14691882999216
205000,0.0,192.8158613046153
210000,0.0,523.712730171106
215000,0.0,247.22687577630995
220000,0.0,39.382488953390784
225000,0.0,215.1904324917668
230000,0.0,960.2721106695674
235000,0.0,952.0780414577549
240000,0.0,571.0609949706701
245000,0.0,235.7518534905677
250000,0.0,70.73081430937395
255000,0.0,94.7099693816708
260000,0.0,258.32293562339527
265000,0.0,163.51660467276636
270000,0.0,67.4745774346559
275000,0.0,72.48430023731892
280000,0.0,123.60339432878912
285000,0.0,272.0945731018975
290000,0.0,461.01304165358835
295000,0.0,291.65743489711986
300000,0.0,305.02159438473643
305000,0.0,329.4123057451379
310000,0.0,69.19422779790771
315000,0.0,416.4377005648873
320000,0.0,473.5686930388065
325000,0.0,404.20226956591006
330000,0.0,30.846772361633054
335000,0.0,1162.8532633280279
340000,0.0,59.72013402424487
345000,0.0,291.7010554426894
350000,0.0,703.1070690795507
355000,0.0,233.30454291621808
360000,0.0,409.51812482742514
365000,0.0,335.4453662650519
370000,0.0,592.889902958737
375000,0.0,55.16684296033809
380000,0.0,151.3114691012311
385000,0.0,187.43705024688154
390000,0.0,185.03398425833697
395000,0.0,222.349901781991
400000,0.0,26.299169716652475
405000,0.0,153.68387029339382
410000,0.0,230.47426156686294
415000,0.0,218.07219738213377
420000,0.0,369.6063213355516
425000,0.0,20.65223592370792
430000,0.0,371.07899196268886
435000,0.0,966.517561439728
440000,0.0,321.92992669697105
445000,0.0,440.37953853894777
450000,0.0,158.76335303752276
455000,0.0,344.23852849926243
460000,0.0,124.03863398321673
465000,0.0,77.4860001194182
470000,0.0,314.5438689738116
475000,0.0,216.6800837112637
480000,0.0,157.78767625925005
485000,0.0,602.5973797948138
490000,0.0,158.3000989365494
495000,0.0,50.62042725987364
500000,0.0,87.14635942556858
505000,0.0,251.61619305533873
510000,0.0,155.25106619110545
515000,0.0,329.3825768061812
520000,0.0,409.0674819947285
525000,0.0,118.23955948579446
530000,0.0,373.16078662145117
535000,0.0,180.19643940159855
540000,0.0,424.06613828709044
545000,0.0,166.07906378677578
550000,0.0,4.88518477671336
555000,0.0,240.91040406168779
560000,0.0,1451.011937065672
565000,0.0,456.9026002416551
570000,0.0,494.1915685955353
575000,0.0,36.88471940023997
580000,0.0,285.4407506069754
585000,0.0,430.3798879954139
590000,0.0,211.07975169830516
595000,0.0,85.4446643173767
600000,0.0,154.76582136133163
605000,0.0,173.8171134511598
610000,0.0,734.9480658473046
615000,0.0,123.84151957240726
620000,0.0,66.3591901632957
625000,0.0,715.1246433345508
630000,0.0,343.10081104360506
635000,0.0,61.16596879831661
640000,0.0,66.5754809843209
645000,0.0,174.9907388746157
650000,0.0,73.42478751346725
655000,0.0,37.12753476676625
660000,0.0,351.9561905896357
665000,0.0,127.08474260600453
670000,0.0,65.92341284816132
675000,0.0,413.16126252981377
